-2.9583371, 47.3928295
-2.9573393, 47.3935994
-2.9554832, 47.3928005
-2.9569852, 47.3919870
-2.9550219, 47.3912970
-2.9530799, 47.3909266
-2.9497862, 47.3915803
-2.9494107, 47.3920960
-2.9478014, 47.3925608
-2.9465890, 47.3927932
-2.9451084, 47.3932799
-2.9428983, 47.3942095
-2.9425013, 47.3951028
-2.9416859, 47.3952263
-2.9416752, 47.3947397
-2.9410851, 47.3942604
-2.9395831, 47.3939698
-2.9374909, 47.3932581
-2.9373729, 47.3928513
-2.9385531, 47.3916093
-2.9397011, 47.3912389
-2.9415464, 47.3911663
-2.9454088, 47.3903019
-2.9474902, 47.3894448
-2.9500544, 47.3880430
-2.9521036, 47.3865684
-2.9529083, 47.3852899
-2.9536593, 47.3835320
-2.9535198, 47.3821082
-2.9530048, 47.3810911
-2.9526830, 47.3812437
-2.9517388, 47.3809603
-2.9510415, 47.3805680
-2.9505265, 47.3811274
-2.9497218, 47.3812873
-2.9495180, 47.3804591
-2.9490137, 47.3795437
-2.9490030, 47.3787082
-2.9493034, 47.3783522
-2.9488313, 47.3774005
-2.9485631, 47.3763398
-2.9486811, 47.3758021
-2.9483485, 47.3750102
-2.9476190, 47.3737968
-2.9475009, 47.3736588
-2.9459345, 47.3733972
-2.9466856, 47.3714645
-2.9494858, 47.3710794
-2.9476190, 47.3729685
-2.9495072, 47.3738114
-2.9495502, 47.3753517
-2.9505587, 47.3750320
-2.9516745, 47.3756423
-2.9513955, 47.3765577
-2.9533911, 47.3772552
-2.9545498, 47.3772988
-2.9559016, 47.3761945
-2.9568458, 47.3763398
-2.9563522, 47.3772116
-2.9568672, 47.3777783
-2.9574895, 47.3784322
-2.9563737, 47.3786356
-2.9560518, 47.3798416
-2.9564595, 47.3812073
-2.9577470, 47.3827620
-2.9598069, 47.3838952
-2.9609442, 47.3840260
-2.9626393, 47.3827474
-2.9635191, 47.3830090
-2.9629397, 47.3838226
-2.9661584, 47.3843601
-2.9677677, 47.3840986
-2.9695916, 47.3845054
-2.9722738, 47.3851301
-2.9743123, 47.3853335
-2.9778099, 47.3870042
-2.9780245, 47.3879485
-2.9772305, 47.3887330
-2.9780459, 47.3897935
-2.9799557, 47.3896337
-2.9801059, 47.3906942
-2.9807067, 47.3909266
-2.9818654, 47.3900550
-2.9821229, 47.3924519
-2.9826808, 47.3927569
-2.9836679, 47.3925536
-2.9837537, 47.3933234
-2.9843545, 47.3934832
-2.9856849, 47.3928731
-2.9863930, 47.3942531
-2.9875302, 47.3938899
-2.9892683, 47.3944419
-2.9904056, 47.3936285
-2.9913282, 47.3939045
-2.9919505, 47.3931636
-2.9938173, 47.3927133
-2.9948902, 47.3937447
-2.9957485, 47.3941950
-2.9971433, 47.3926698
-2.9988170, 47.3935559
-2.9995465, 47.3947324
-2.9957485, 47.3952699
-2.9952979, 47.3945581
-2.9943967, 47.3944565
-2.9937744, 47.3950375
-2.9927874, 47.3954878
-2.9923153, 47.3961705
-2.9924011, 47.3973470
-2.9935598, 47.3986252
-2.9943109, 47.3985525
-2.9945898, 47.3992352
-2.9945040, 47.3998743
-2.9918861, 47.4003245
-2.9923368, 47.4007893
-2.9927230, 47.4009200
-2.9957271, 47.4016898
-2.9952979, 47.4019512
-2.9909205, 47.4026919
-2.9904056, 47.4023433
-2.9907703, 47.4018640
-2.9896545, 47.4014283
-2.9892468, 47.4004552
-2.9887319, 47.4001502
-2.9886675, 47.3997000
-2.9878736, 47.3994531
-2.9875088, 47.3995838
-2.9855132, 47.3992061
-2.9838610, 47.3997000
-2.9840970, 47.4004552
-2.9830027, 47.3999905
-2.9813504, 47.4006005
-2.9806638, 47.3999759
-2.9813290, 47.3988140
-2.9804492, 47.3980442
-2.9789901, 47.3973470
-2.9774451, 47.3975213
-2.9775739, 47.3969258
-2.9762650, 47.3970274
-2.9749560, 47.3971872
-2.9755783, 47.3961269
-2.9750848, 47.3959526
-2.9753208, 47.3954297
-2.9743338, 47.3950520
-2.9716945, 47.3946162
-2.9713082, 47.3938609
-2.9690766, 47.3938028
-2.9683685, 47.3931927
-2.9657722, 47.3933089
-2.9640985, 47.3931201
-2.9624462, 47.3935123
-2.9627895, 47.3941659
-2.9617167, 47.3946598
-2.9610944, 47.3938754
-2.9588199, 47.3933089
-2.9584336, 47.3926698
